Url /tour/hotel-search/nearby-scenic/query
 Date 8
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 18
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 19
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 20
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 21
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 22
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Url /tour/flight-ticket/query
 Date 8
Hour 0 0
Hour 1 0
Hour 2 3
Hour 3 2
Hour 4 3
Hour 5 2
Hour 6 3
Hour 7 2
Hour 8 2
Hour 9 3
Hour 10 0
Hour 11 1
Hour 12 2
Hour 13 1
Hour 14 1
Hour 15 3
Hour 16 2
Hour 17 2
Hour 18 3
Hour 19 2
Hour 20 3
Hour 21 1
Hour 22 2
Hour 23 1
Date 9
Hour 0 0
Hour 1 3
Hour 2 2
Hour 3 2
Hour 4 1
Hour 5 2
Hour 6 2
Hour 7 1
Hour 8 1
Hour 9 1
Hour 10 1
Hour 11 4
Hour 12 0
Hour 13 1
Hour 14 3
Hour 15 2
Hour 16 0
Hour 17 1
Hour 18 2
Hour 19 0
Hour 20 1
Hour 21 0
Hour 22 1
Hour 23 2
Date 10
Hour 0 1
Hour 1 2
Hour 2 2
Hour 3 2
Hour 4 2
Hour 5 1
Hour 6 1
Hour 7 1
Hour 8 2
Hour 9 0
Hour 10 2
Hour 11 2
Hour 12 1
Hour 13 2
Hour 14 2
Hour 15 2
Hour 16 1
Hour 17 1
Hour 18 2
Hour 19 1
Hour 20 0
Hour 21 2
Hour 22 2
Hour 23 0
Date 11
Hour 0 0
Hour 1 1
Hour 2 3
Hour 3 0
Hour 4 0
Hour 5 3
Hour 6 1
Hour 7 0
Hour 8 2
Hour 9 4
Hour 10 1
Hour 11 1
Hour 12 3
Hour 13 2
Hour 14 2
Hour 15 3
Hour 16 1
Hour 17 2
Hour 18 1
Hour 19 2
Hour 20 1
Hour 21 2
Hour 22 2
Hour 23 1
Date 12
Hour 0 1
Hour 1 3
Hour 2 2
Hour 3 1
Hour 4 3
Hour 5 1
Hour 6 3
Hour 7 1
Hour 8 1
Hour 9 1
Hour 10 0
Hour 11 1
Hour 12 0
Hour 13 2
Hour 14 3
Hour 15 1
Hour 16 1
Hour 17 4
Hour 18 2
Hour 19 0
Hour 20 3
Hour 21 0
Hour 22 1
Hour 23 0
Date 13
Hour 0 2
Hour 1 3
Hour 2 0
Hour 3 1
Hour 4 3
Hour 5 1
Hour 6 1
Hour 7 2
Hour 8 4
Hour 9 1
Hour 10 3
Hour 11 1
Hour 12 0
Hour 13 2
Hour 14 2
Hour 15 2
Hour 16 1
Hour 17 2
Hour 18 1
Hour 19 1
Hour 20 4
Hour 21 2
Hour 22 0
Hour 23 2
Date 14
Hour 0 0
Hour 1 3
Hour 2 2
Hour 3 2
Hour 4 2
Hour 5 2
Hour 6 2
Hour 7 1
Hour 8 0
Hour 9 2
Hour 10 2
Hour 11 2
Hour 12 1
Hour 13 1
Hour 14 1
Hour 15 2
Hour 16 2
Hour 17 2
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 1
Hour 22 1
Hour 23 2
Date 15
Hour 0 3
Hour 1 3
Hour 2 1
Hour 3 1
Hour 4 1
Hour 5 2
Hour 6 2
Hour 7 1
Hour 8 1
Hour 9 2
Hour 10 1
Hour 11 2
Hour 12 1
Hour 13 4
Hour 14 1
Hour 15 1
Hour 16 1
Hour 17 1
Hour 18 1
Hour 19 0
Hour 20 1
Hour 21 2
Hour 22 0
Hour 23 0
Date 16
Hour 0 2
Hour 1 1
Hour 2 3
Hour 3 2
Hour 4 2
Hour 5 1
Hour 6 0
Hour 7 2
Hour 8 2
Hour 9 3
Hour 10 1
Hour 11 2
Hour 12 0
Hour 13 1
Hour 14 2
Hour 15 3
Hour 16 0
Hour 17 2
Hour 18 1
Hour 19 2
Hour 20 0
Hour 21 3
Hour 22 0
Hour 23 2
Date 17
Hour 0 0
Hour 1 1
Hour 2 0
Hour 3 2
Hour 4 2
Hour 5 1
Hour 6 2
Hour 7 0
Hour 8 0
Hour 9 3
Hour 10 1
Hour 11 0
Hour 12 2
Hour 13 0
Hour 14 0
Hour 15 1
Hour 16 1
Hour 17 2
Hour 18 3
Hour 19 1
Hour 20 2
Hour 21 1
Hour 22 2
Hour 23 0
Date 18
Hour 0 1
Hour 1 0
Hour 2 2
Hour 3 2
Hour 4 0
Hour 5 1
Hour 6 3
Hour 7 0
Hour 8 1
Hour 9 1
Hour 10 2
Hour 11 1
Hour 12 1
Hour 13 2
Hour 14 1
Hour 15 1
Hour 16 1
Hour 17 1
Hour 18 1
Hour 19 3
Hour 20 4
Hour 21 2
Hour 22 1
Hour 23 0
Date 19
Hour 0 0
Hour 1 1
Hour 2 1
Hour 3 3
Hour 4 1
Hour 5 1
Hour 6 1
Hour 7 2
Hour 8 1
Hour 9 3
Hour 10 2
Hour 11 2
Hour 12 1
Hour 13 1
Hour 14 2
Hour 15 1
Hour 16 2
Hour 17 0
Hour 18 2
Hour 19 2
Hour 20 2
Hour 21 1
Hour 22 1
Hour 23 1
Date 20
Hour 0 1
Hour 1 1
Hour 2 1
Hour 3 0
Hour 4 1
Hour 5 3
Hour 6 3
Hour 7 3
Hour 8 1
Hour 9 3
Hour 10 2
Hour 11 2
Hour 12 1
Hour 13 1
Hour 14 1
Hour 15 1
Hour 16 1
Hour 17 0
Hour 18 0
Hour 19 2
Hour 20 0
Hour 21 1
Hour 22 1
Hour 23 0
Date 21
Hour 0 1
Hour 1 0
Hour 2 2
Hour 3 0
Hour 4 1
Hour 5 1
Hour 6 2
Hour 7 3
Hour 8 1
Hour 9 0
Hour 10 0
Hour 11 1
Hour 12 0
Hour 13 0
Hour 14 1
Hour 15 0
Hour 16 2
Hour 17 4
Hour 18 3
Hour 19 1
Hour 20 0
Hour 21 1
Hour 22 2
Hour 23 1
Date 22
Hour 0 1
Hour 1 2
Hour 2 2
Hour 3 0
Hour 4 0
Hour 5 2
Hour 6 1
Hour 7 1
Hour 8 2
Hour 9 1
Hour 10 2
Hour 11 2
Hour 12 1
Hour 13 0
Hour 14 0
Hour 15 1
Hour 16 0
Hour 17 2
Hour 18 1
Hour 19 1
Hour 20 4
Hour 21 4
Hour 22 1
Hour 23 1
Url /tour/poi/scenictype/provincelist/query
 Date 8
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 1
Hour 4 0
Hour 5 0
Hour 6 1
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 1
Hour 13 1
Hour 14 0
Hour 15 1
Hour 16 0
Hour 17 0
Hour 18 2
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 9
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 1
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 10
Hour 0 1
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 1
Hour 17 0
Hour 18 0
Hour 19 1
Hour 20 1
Hour 21 0
Hour 22 0
Hour 23 0
Date 11
Hour 0 0
Hour 1 0
Hour 2 1
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 1
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 1
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 12
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 1
Hour 7 0
Hour 8 0
Hour 9 1
Hour 10 0
Hour 11 1
Hour 12 0
Hour 13 1
Hour 14 0
Hour 15 1
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 1
Hour 20 0
Hour 21 0
Hour 22 1
Hour 23 0
Date 13
Hour 0 1
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 1
Hour 5 1
Hour 6 1
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 1
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 1
Hour 21 1
Hour 22 0
Hour 23 0
Date 14
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 1
Hour 12 0
Hour 13 0
Hour 14 1
Hour 15 0
Hour 16 0
Hour 17 1
Hour 18 0
Hour 19 1
Hour 20 1
Hour 21 1
Hour 22 0
Hour 23 0
Date 15
Hour 0 1
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 1
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 1
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 1
Date 16
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 1
Hour 11 0
Hour 12 1
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 17
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 1
Hour 9 0
Hour 10 1
Hour 11 1
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 1
Hour 16 0
Hour 17 0
Hour 18 1
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 18
Hour 0 0
Hour 1 0
Hour 2 1
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 1
Hour 17 1
Hour 18 1
Hour 19 0
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 1
Date 19
Hour 0 0
Hour 1 0
Hour 2 1
Hour 3 0
Hour 4 1
Hour 5 0
Hour 6 1
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 1
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 1
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 20
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 1
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 1
Hour 20 1
Hour 21 0
Hour 22 0
Hour 23 0
Date 21
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 1
Hour 5 0
Hour 6 0
Hour 7 1
Hour 8 1
Hour 9 0
Hour 10 0
Hour 11 1
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 1
Hour 17 0
Hour 18 0
Hour 19 1
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 0
Date 22
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 1
Hour 7 0
Hour 8 1
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 1
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 1
Url /tour/faq/query
 Date 8
Hour 0 1
Hour 1 1
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 4
Hour 8 0
Hour 9 0
Hour 10 5
Hour 11 2
Hour 12 0
Hour 13 0
Hour 14 6
Hour 15 0
Hour 16 0
Hour 17 2
Hour 18 2
Hour 19 2
Hour 20 1
Hour 21 0
Hour 22 6
Hour 23 1
Date 9
Hour 0 0
Hour 1 4
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 2
Hour 9 0
Hour 10 0
Hour 11 1
Hour 12 2
Hour 13 0
Hour 14 1
Hour 15 8
Hour 16 8
Hour 17 4
Hour 18 4
Hour 19 0
Hour 20 0
Hour 21 2
Hour 22 0
Hour 23 1
Date 10
Hour 0 7
Hour 1 1
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 2
Hour 10 0
Hour 11 3
Hour 12 0
Hour 13 4
Hour 14 0
Hour 15 0
Hour 16 5
Hour 17 5
Hour 18 0
Hour 19 2
Hour 20 1
Hour 21 2
Hour 22 0
Hour 23 12
Date 11
Hour 0 8
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 1
Hour 7 2
Hour 8 2
Hour 9 14
Hour 10 5
Hour 11 1
Hour 12 3
Hour 13 1
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 3
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 9
Date 12
Hour 0 2
Hour 1 2
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 4
Hour 8 0
Hour 9 0
Hour 10 7
Hour 11 0
Hour 12 5
Hour 13 0
Hour 14 0
Hour 15 0
Hour 16 2
Hour 17 0
Hour 18 0
Hour 19 1
Hour 20 3
Hour 21 2
Hour 22 1
Hour 23 3
Date 13
Hour 0 2
Hour 1 4
Hour 2 0
Hour 3 2
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 2
Hour 8 1
Hour 9 14
Hour 10 2
Hour 11 0
Hour 12 0
Hour 13 2
Hour 14 0
Hour 15 0
Hour 16 0
Hour 17 7
Hour 18 0
Hour 19 3
Hour 20 2
Hour 21 4
Hour 22 8
Hour 23 0
Date 14
Hour 0 2
Hour 1 1
Hour 2 1
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 1
Hour 8 13
Hour 9 2
Hour 10 1
Hour 11 1
Hour 12 0
Hour 13 0
Hour 14 0
Hour 15 2
Hour 16 0
Hour 17 3
Hour 18 0
Hour 19 3
Hour 20 5
Hour 21 0
Hour 22 6
Hour 23 5
Date 15
Hour 0 5
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 1
Hour 9 1
Hour 10 12
Hour 11 2
Hour 12 18
Hour 13 2
Hour 14 3
Hour 15 12
Hour 16 1
Hour 17 7
Hour 18 5
Hour 19 0
Hour 20 2
Hour 21 12
Hour 22 2
Hour 23 2
Date 16
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 4
Hour 9 0
Hour 10 0
Hour 11 1
Hour 12 2
Hour 13 0
Hour 14 5
Hour 15 0
Hour 16 0
Hour 17 0
Hour 18 3
Hour 19 8
Hour 20 0
Hour 21 5
Hour 22 0
Hour 23 1
Date 17
Hour 0 0
Hour 1 5
Hour 2 5
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 12
Hour 10 1
Hour 11 9
Hour 12 0
Hour 13 0
Hour 14 5
Hour 15 0
Hour 16 0
Hour 17 2
Hour 18 1
Hour 19 4
Hour 20 6
Hour 21 0
Hour 22 11
Hour 23 8
Date 18
Hour 0 0
Hour 1 8
Hour 2 4
Hour 3 0
Hour 4 7
Hour 5 1
Hour 6 0
Hour 7 4
Hour 8 0
Hour 9 1
Hour 10 2
Hour 11 1
Hour 12 0
Hour 13 2
Hour 14 1
Hour 15 1
Hour 16 2
Hour 17 1
Hour 18 13
Hour 19 7
Hour 20 0
Hour 21 4
Hour 22 2
Hour 23 4
Date 19
Hour 0 2
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 0
Hour 11 0
Hour 12 3
Hour 13 0
Hour 14 3
Hour 15 1
Hour 16 3
Hour 17 0
Hour 18 0
Hour 19 1
Hour 20 0
Hour 21 0
Hour 22 0
Hour 23 6
Date 20
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 1
Hour 6 0
Hour 7 2
Hour 8 0
Hour 9 8
Hour 10 0
Hour 11 2
Hour 12 17
Hour 13 2
Hour 14 1
Hour 15 2
Hour 16 8
Hour 17 3
Hour 18 3
Hour 19 0
Hour 20 7
Hour 21 0
Hour 22 8
Hour 23 1
Date 21
Hour 0 5
Hour 1 1
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 0
Hour 8 0
Hour 9 0
Hour 10 13
Hour 11 0
Hour 12 0
Hour 13 0
Hour 14 6
Hour 15 0
Hour 16 3
Hour 17 7
Hour 18 5
Hour 19 0
Hour 20 4
Hour 21 2
Hour 22 1
Hour 23 6
Date 22
Hour 0 0
Hour 1 0
Hour 2 1
Hour 3 0
Hour 4 0
Hour 5 6
Hour 6 0
Hour 7 1
Hour 8 5
Hour 9 25
Hour 10 2
Hour 11 18
Hour 12 0
Hour 13 1
Hour 14 1
Hour 15 6
Hour 16 1
Hour 17 0
Hour 18 0
Hour 19 6
Hour 20 2
Hour 21 0
Hour 22 3
Hour 23 3
Url /tour/category/tuniu-hot/query
 Date 8
Hour 0 1
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 1
Hour 5 0
Hour 6 0
Hour 7 1
Hour 8 5
Hour 9 6
Hour 10 4
Hour 11 5
Hour 12 2
Hour 13 2
Hour 14 0
Hour 15 1
Hour 16 2
Hour 17 0
Hour 18 0
Hour 19 6
Hour 20 5
Hour 21 5
Hour 22 5
Hour 23 2
Date 9
Hour 0 3
Hour 1 1
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 3
Hour 8 5
Hour 9 3
Hour 10 6
Hour 11 10
Hour 12 1
Hour 13 1
Hour 14 5
Hour 15 2
Hour 16 1
Hour 17 2
Hour 18 0
Hour 19 8
Hour 20 3
Hour 21 3
Hour 22 3
Hour 23 3
Date 10
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 1
Hour 8 9
Hour 9 7
Hour 10 6
Hour 11 7
Hour 12 3
Hour 13 5
Hour 14 1
Hour 15 4
Hour 16 1
Hour 17 2
Hour 18 1
Hour 19 6
Hour 20 4
Hour 21 7
Hour 22 1
Hour 23 3
Date 11
Hour 0 0
Hour 1 0
Hour 2 1
Hour 3 1
Hour 4 0
Hour 5 0
Hour 6 1
Hour 7 0
Hour 8 8
Hour 9 7
Hour 10 5
Hour 11 3
Hour 12 2
Hour 13 3
Hour 14 1
Hour 15 5
Hour 16 1
Hour 17 1
Hour 18 2
Hour 19 8
Hour 20 5
Hour 21 6
Hour 22 5
Hour 23 3
Date 12
Hour 0 2
Hour 1 0
Hour 2 1
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 1
Hour 8 5
Hour 9 6
Hour 10 5
Hour 11 5
Hour 12 1
Hour 13 4
Hour 14 2
Hour 15 5
Hour 16 0
Hour 17 0
Hour 18 0
Hour 19 8
Hour 20 4
Hour 21 4
Hour 22 2
Hour 23 6
Date 13
Hour 0 1
Hour 1 1
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 1
Hour 8 2
Hour 9 2
Hour 10 3
Hour 11 2
Hour 12 0
Hour 13 2
Hour 14 0
Hour 15 3
Hour 16 1
Hour 17 1
Hour 18 1
Hour 19 7
Hour 20 7
Hour 21 3
Hour 22 7
Hour 23 1
Date 14
Hour 0 2
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 4
Hour 8 6
Hour 9 8
Hour 10 2
Hour 11 5
Hour 12 2
Hour 13 1
Hour 14 1
Hour 15 1
Hour 16 4
Hour 17 0
Hour 18 2
Hour 19 7
Hour 20 7
Hour 21 3
Hour 22 6
Hour 23 19
Date 15
Hour 0 16
Hour 1 1
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 1
Hour 6 0
Hour 7 2
Hour 8 1
Hour 9 5
Hour 10 5
Hour 11 1
Hour 12 1
Hour 13 0
Hour 14 2
Hour 15 4
Hour 16 17
Hour 17 3
Hour 18 1
Hour 19 5
Hour 20 5
Hour 21 6
Hour 22 0
Hour 23 0
Date 16
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 0
Hour 4 1
Hour 5 1
Hour 6 1
Hour 7 6
Hour 8 9
Hour 9 7
Hour 10 4
Hour 11 4
Hour 12 2
Hour 13 1
Hour 14 0
Hour 15 4
Hour 16 5
Hour 17 0
Hour 18 0
Hour 19 5
Hour 20 6
Hour 21 5
Hour 22 4
Hour 23 16
Date 17
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 1
Hour 4 2
Hour 5 0
Hour 6 0
Hour 7 6
Hour 8 6
Hour 9 11
Hour 10 9
Hour 11 10
Hour 12 3
Hour 13 0
Hour 14 1
Hour 15 2
Hour 16 1
Hour 17 0
Hour 18 2
Hour 19 7
Hour 20 4
Hour 21 2
Hour 22 3
Hour 23 12
Date 18
Hour 0 1
Hour 1 2
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 1
Hour 7 6
Hour 8 6
Hour 9 4
Hour 10 7
Hour 11 5
Hour 12 6
Hour 13 2
Hour 14 3
Hour 15 4
Hour 16 1
Hour 17 0
Hour 18 2
Hour 19 2
Hour 20 3
Hour 21 3
Hour 22 5
Hour 23 7
Date 19
Hour 0 1
Hour 1 3
Hour 2 0
Hour 3 0
Hour 4 0
Hour 5 1
Hour 6 1
Hour 7 6
Hour 8 12
Hour 9 7
Hour 10 6
Hour 11 5
Hour 12 3
Hour 13 1
Hour 14 1
Hour 15 4
Hour 16 4
Hour 17 0
Hour 18 3
Hour 19 4
Hour 20 5
Hour 21 5
Hour 22 5
Hour 23 6
Date 20
Hour 0 2
Hour 1 1
Hour 2 0
Hour 3 1
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 2
Hour 8 3
Hour 9 6
Hour 10 5
Hour 11 7
Hour 12 6
Hour 13 9
Hour 14 0
Hour 15 1
Hour 16 1
Hour 17 2
Hour 18 1
Hour 19 2
Hour 20 6
Hour 21 1
Hour 22 5
Hour 23 7
Date 21
Hour 0 2
Hour 1 1
Hour 2 0
Hour 3 1
Hour 4 0
Hour 5 0
Hour 6 0
Hour 7 1
Hour 8 11
Hour 9 7
Hour 10 5
Hour 11 3
Hour 12 7
Hour 13 1
Hour 14 6
Hour 15 1
Hour 16 4
Hour 17 2
Hour 18 1
Hour 19 5
Hour 20 5
Hour 21 5
Hour 22 6
Hour 23 6
Date 22
Hour 0 0
Hour 1 0
Hour 2 1
Hour 3 0
Hour 4 0
Hour 5 0
Hour 6 2
Hour 7 4
Hour 8 18
Hour 9 11
Hour 10 11
Hour 11 1
Hour 12 10
Hour 13 0
Hour 14 6
Hour 15 1
Hour 16 2
Hour 17 3
Hour 18 0
Hour 19 2
Hour 20 7
Hour 21 9
Hour 22 3
Hour 23 5
Url /tour/hotel/query
 Date 8
Hour 0 2
Hour 1 1
Hour 2 2
Hour 3 1
Hour 4 1
Hour 5 1
Hour 6 1
Hour 7 2
Hour 8 1
Hour 9 0
Hour 10 0
Hour 11 2
Hour 12 0
Hour 13 3
Hour 14 2
Hour 15 0
Hour 16 1
Hour 17 3
Hour 18 1
Hour 19 1
Hour 20 1
Hour 21 2
Hour 22 1
Hour 23 1
Date 9
Hour 0 5
Hour 1 3
Hour 2 2
Hour 3 0
Hour 4 0
Hour 5 4
Hour 6 0
Hour 7 1
Hour 8 4
Hour 9 1
Hour 10 2
Hour 11 2
Hour 12 1
Hour 13 3
Hour 14 2
Hour 15 0
Hour 16 2
Hour 17 1
Hour 18 1
Hour 19 4
Hour 20 1
Hour 21 1
Hour 22 2
Hour 23 4
Date 10
Hour 0 1
Hour 1 0
Hour 2 1
Hour 3 2
Hour 4 0
Hour 5 3
Hour 6 0
Hour 7 1
Hour 8 1
Hour 9 0
Hour 10 2
Hour 11 1
Hour 12 1
Hour 13 1
Hour 14 2
Hour 15 0
Hour 16 1
Hour 17 0
Hour 18 1
Hour 19 1
Hour 20 1
Hour 21 1
Hour 22 2
Hour 23 0
Date 11
Hour 0 0
Hour 1 0
Hour 2 0
Hour 3 3
Hour 4 1
Hour 5 3
Hour 6 2
Hour 7 4
Hour 8 1
Hour 9 1
Hour 10 0
Hour 11 3
Hour 12 2
Hour 13 2
Hour 14 2
Hour 15 2
Hour 16 1
Hour 17 1
Hour 18 2
Hour 19 1
Hour 20 2
Hour 21 2
Hour 22 1
Hour 23 2
Date 12
Hour 0 0
Hour 1 2
Hour 2 3
Hour 3 3
Hour 4 1
Hour 5 2
Hour 6 2
Hour 7 3
Hour 8 0
Hour 9 1
Hour 10 3
Hour 11 3
Hour 12 2
Hour 13 3
